time,Pressure,Flow ,event,evenеt title
1530449292,58.79,1.87,3,Shower
1530449300,58.87,1.79,3,Shower
1530449308,58.26,1.1,3,Shower
1530449316,58.64,2.32,3,Shower
1530449324,58.97,1.43,3,Shower
1530449332,58.78,2.5,3,Shower
1530449340,58.57,2.01,3,Shower
1530449348,58.74,1.16,3,Shower
1530449356,58.08,1.25,3,Shower
1530449364,58.5,2.29,3,Shower
1530449372,58.06,2.27,3,Shower
1530449380,58.69,2.39,3,Shower
1530449388,59.01,1.24,3,Shower
1530449396,58.83,2.14,3,Shower
1530449404,59.02,1.56,3,Shower
1530449412,58.88,2.16,3,Shower
1530449420,59.01,1.02,3,Shower
1530449428,58.72,1.21,3,Shower
1530449436,58.48,2.27,3,Shower
1530449444,58.51,2.01,3,Shower
1530449452,59.4,1.5,3,Shower
1530449460,58.6,1.39,3,Shower
1530449468,58.54,2.27,3,Shower
1530449476,58.55,1.64,3,Shower
1530449484,59.31,2.06,3,Shower
1530449492,59,1.91,3,Shower
1530449500,57.98,1.44,3,Shower
1530449508,59.22,2.2,3,Shower
1530449516,59.23,1.67,3,Shower
1530449524,58.77,1.17,3,Shower
1530449532,58.84,1.64,3,Shower
1530449540,58.37,2.4,3,Shower
1530449548,58.25,1.81,3,Shower
1530449556,59.14,1.1,3,Shower
1530449564,58.26,1.02,3,Shower
1530449572,59.15,1.81,3,Shower
1530449580,58.8,1.34,3,Shower
1530449588,58.41,1.1,3,Shower
1530449596,59.26,1.81,3,Shower
1530449604,58.64,2.45,3,Shower
1530449612,58.65,2.02,3,Shower
1530449620,59.16,2.47,3,Shower
1530449628,58.87,1.53,3,Shower
1530449636,58.55,1.01,3,Shower
1530449644,58.15,1.66,3,Shower
1530449652,58.28,1.83,3,Shower
1530449660,58.23,2.49,3,Shower
1530449668,58.37,2.26,3,Shower
1530449676,59.27,1.49,3,Shower
1530449684,59.2,1.79,3,Shower
1530449692,58.56,2.25,3,Shower
1530449700,58.42,2.18,3,Shower
1530449708,58.42,2.47,3,Shower
1530449716,59.07,1.36,3,Shower
1530449724,58.93,2.24,3,Shower
1530449732,58.67,2.02,3,Shower
1530449740,58.51,2.07,3,Shower
1530449748,58.14,2.34,3,Shower
1530449756,59.37,1.73,3,Shower
1530449764,59,1.09,3,Shower
1530449772,59.22,1.65,3,Shower
1530449780,58.94,1.94,3,Shower
1530449788,58.66,2.25,3,Shower
1530449796,58.66,1.5,3,Shower
1530449804,58.84,1.76,3,Shower
1530449812,59.17,1.3,3,Shower
1530449820,58.91,1.75,3,Shower
1530449828,59.11,2.1,3,Shower
1530449836,59.43,1.55,3,Shower
1530449844,58.82,1.89,3,Shower
1530449852,58.15,1.19,3,Shower
1530449860,59.3,1.06,3,Shower
1530449868,59.17,1.48,3,Shower
1530449876,58.52,2.19,3,Shower
1530449884,58.74,1.33,3,Shower
1530449892,58.97,1.78,3,Shower
1530449900,58.04,2.14,3,Shower
1530449908,58.72,2.28,3,Shower
1530449916,58.46,2.44,3,Shower
1530449924,58.58,1.22,3,Shower
1530449932,58.72,1.39,3,Shower
1530449940,58.7,1.5,3,Shower
1530449948,59.39,1.5,3,Shower
1530449956,58.6,1.72,3,Shower
1530449964,58.94,1.17,3,Shower
1530449972,58.72,1.96,3,Shower
1530449980,59.31,1,3,Shower
1530449988,58.75,2.2,3,Shower
1530449996,58.4,2.36,3,Shower
1530450004,58.28,1.27,3,Shower
1530450012,58.77,1.78,3,Shower
1530450020,59.2,1.36,3,Shower
1530450028,59.04,2.19,3,Shower
1530450036,58.4,1.51,3,Shower
1530450044,58.66,1.52,3,Shower
1530450052,59.23,1.23,3,Shower
1530450060,59.3,2.15,3,Shower
1530450068,58.66,2.37,3,Shower
1530450076,58.66,2.01,3,Shower
1530450084,58.22,1.13,3,Shower
1530450092,59.11,1.92,3,Shower
1530450100,59.11,1.35,3,Shower
1530450108,58.45,2.01,3,Shower
1530450116,58.86,2.01,3,Shower
1530450124,58.75,2.06,3,Shower
1530450132,58.82,1.86,3,Shower
1530450140,58.36,1.28,3,Shower
1530450148,58.45,2.24,3,Shower
1530450156,58.21,2,3,Shower
1530450164,58.19,2.25,3,Shower
1530450172,58.42,2.11,3,Shower
1530450180,59.07,1.95,3,Shower
1530450188,58.99,1.95,3,Shower
1530450196,58.37,2.3,3,Shower
1530450204,58.25,2.17,3,Shower
1530450212,58.64,1.88,3,Shower
1530450220,59.01,1.42,3,Shower
1530450228,59.05,1.31,3,Shower
1530450236,58.68,1.78,3,Shower
1530450244,58.85,1.68,3,Shower
1530450252,58.26,1.28,3,Shower
1530450260,58.95,1.76,3,Shower
1530450268,58.65,1.13,3,Shower
1530450276,58.68,1.06,3,Shower
1530450284,58.18,1.96,3,Shower
1530450292,58.9,1.79,3,Shower
1530450300,58.9,1.08,3,Shower
1530450308,58.11,1.7,3,Shower
1530450316,58.22,1.47,3,Shower
1530450324,58.29,1.26,3,Shower
1530450332,59.16,1.79,3,Shower
1530450340,58.48,2.46,3,Shower
1530450348,58.65,2.01,3,Shower
1530450356,59.04,1.18,3,Shower
1530450364,58.16,1.39,3,Shower
1530450372,58.53,1.24,3,Shower
1530450380,58.37,1.13,3,Shower
1530450388,58.35,2.35,3,Shower
1530450396,58.15,2.2,3,Shower
1530450404,58.6,2.1,3,Shower
1530450412,59.05,1.49,3,Shower
1530450420,58.48,1.63,3,Shower
1530450428,58.39,1.7,3,Shower
1530450436,58.1,1.17,3,Shower
1530450444,58.81,1.7,3,Shower
1530450452,59.33,1.64,3,Shower
1530450460,58.73,1.31,3,Shower
1530450468,58.08,1.47,3,Shower
1530450476,58.33,1.32,3,Shower
1530450484,58.4,1.09,3,Shower
1530450492,58.91,1.7,3,Shower
1530450500,58.88,2.01,3,Shower
1530450508,58.33,1.22,3,Shower
1530450516,58.48,1.05,3,Shower
1530450524,58.38,1.82,3,Shower
1530450532,58.31,1.82,3,Shower
1530450540,58.44,1.65,3,Shower
1530450548,58.65,2.22,3,Shower
1530450556,59.26,1.34,3,Shower
1530450564,58.91,1.89,3,Shower
1530450572,59.31,1.41,3,Shower
1530450580,58.95,1.76,3,Shower
1530450588,58.87,1.5,3,Shower
1530450596,59.08,1.89,3,Shower
1530450604,59.17,1.82,3,Shower
1530450612,58.42,1.1,3,Shower
1530450620,58.56,1.45,3,Shower
1530450628,59.18,2.29,3,Shower
1530450636,59.39,1.99,3,Shower
1530450644,59.04,1.79,3,Shower
1530450652,59.23,2.28,3,Shower
1530450660,58.34,1.99,3,Shower
1530450668,58.81,2.32,3,Shower
1530450676,58.34,2.32,3,Shower
1530450684,58.58,1.38,3,Shower
1530450692,58.56,1.29,3,Shower
1530450700,59.07,1.98,3,Shower
1530450708,59.14,1.99,3,Shower
1530450716,58.65,1.21,3,Shower
1530450724,59.17,1.21,3,Shower
1530450732,58.52,2.29,3,Shower
1530450740,58.78,1.72,3,Shower
1530450748,59.05,2.43,3,Shower
1530450756,59.26,1.29,3,Shower
1530450764,58.93,1.95,3,Shower
1530450772,58.32,1.97,3,Shower
1530450780,58.13,1.43,3,Shower
1530450788,58.73,1.02,3,Shower
1530450796,58.91,1.88,3,Shower
1530450804,58.62,1.81,3,Shower
1530450812,58.26,1.9,3,Shower
1530450820,59.02,1.99,3,Shower
1530450828,58.71,1.88,3,Shower
1530450836,58.53,2.17,3,Shower
1530450844,59.1,1.01,3,Shower
1530450852,58.31,1.22,3,Shower
1530450860,59.06,1.18,3,Shower
1530450868,58.79,1.13,3,Shower
1530450876,58.23,1.37,3,Shower
1530450884,58.49,1.38,3,Shower
1530450892,58.7,1.6,3,Shower
1530450900,58.56,1.97,3,Shower
1530450908,58.55,2.5,3,Shower
1530450916,58.73,2.42,3,Shower
1530450924,58.7,2.18,3,Shower
1530450932,58.87,1.08,3,Shower
1530450940,58.99,1.09,3,Shower
1530450948,59.02,1.67,3,Shower
1530450956,58.56,2.15,3,Shower
1530450964,58.86,1.75,3,Shower
1530450972,58.78,1.37,3,Shower
1530450980,59.12,1.64,3,Shower
1530450988,59.29,2.48,3,Shower
1530450996,59.17,2.42,3,Shower
1530451004,58.71,2.15,3,Shower
1530451012,58.74,1.53,3,Shower
1530451020,58.56,2.39,3,Shower
1530451028,58.79,1.56,3,Shower
1530451036,58.35,1.39,3,Shower
1530451044,58.85,1.33,3,Shower
1530451052,58.47,1.55,3,Shower
1530451060,58.17,1.47,3,Shower
1530451068,58.66,2.12,3,Shower
1530451076,59.1,1.26,3,Shower
1530451084,58.34,1.87,3,Shower
1530451092,59.2,1.51,3,Shower
1530451100,58.5,1.47,3,Shower
1530451108,58.91,2.39,3,Shower
1530451116,58.99,1.31,3,Shower
1530451124,59.18,1.49,3,Shower
1530451132,58.99,1.92,3,Shower
1530451140,59.09,1.6,3,Shower
1530451148,58.84,1.87,3,Shower
1530451156,58.65,2.27,3,Shower
1530451164,58.37,1.31,3,Shower
1530451172,59.21,1.03,3,Shower
1530451180,58.54,1.29,3,Shower
1530451188,58.93,1.44,3,Shower
1530451196,58.65,1.94,3,Shower
1530451204,59.08,1.58,3,Shower
1530451212,59.03,1.78,3,Shower
1530451220,58.57,1.22,3,Shower
1530451228,58.4,2.16,3,Shower
1530451236,58.55,2.49,3,Shower
1530451244,58.96,1.96,3,Shower
1530451252,59.07,1.51,3,Shower
1530451260,58.4,2.13,3,Shower
1530451268,58.53,1.95,3,Shower
1530451276,58.74,1.17,3,Shower
1530451284,58.24,1.15,3,Shower
1530451292,58.36,1.31,3,Shower
1530451300,58.25,1.12,3,Shower
1530451308,58.99,1.49,3,Shower
1530451316,58.06,2.03,3,Shower
1530451324,59.12,1.38,3,Shower
1530451332,58.48,1.67,3,Shower
1530451340,59.17,1.43,3,Shower
1530451348,58.19,1.19,3,Shower
1530451356,58.82,1.88,3,Shower
1530451364,58.9,1.57,3,Shower
1530451372,58.74,1.61,3,Shower
1530451380,59,1.36,3,Shower
1530451388,58.52,1.97,3,Shower
1530451396,58.57,2.35,3,Shower
1530451404,58.93,1.71,3,Shower
1530451412,58.53,1.01,3,Shower
1530451420,58.26,1.33,3,Shower
1530451428,58.95,1.09,3,Shower
1530451436,58.35,1.07,3,Shower
1530451444,58.15,2.26,3,Shower
1530451452,58.8,2.3,3,Shower
1530451460,58.14,2.21,3,Shower
1530451468,58.73,2,3,Shower
1530451476,58.93,2.08,3,Shower
1530451484,58.61,2.02,3,Shower
1530451492,58.48,2.4,3,Shower
1530451500,58.77,2.12,3,Shower
1530451508,58.8,1.07,3,Shower
1530451516,58.81,1.53,3,Shower
1530451524,59.16,2.09,3,Shower
1530451532,58.8,1.23,3,Shower
1530451540,58.53,1.28,3,Shower
1530451548,59.35,2.18,3,Shower
1530451556,58.4,1.97,3,Shower
1530451564,58.57,1.82,3,Shower
1530451572,58.52,1.08,3,Shower
1530451580,58.99,1.42,3,Shower
1530451588,59.37,2.27,3,Shower
1530451596,58.9,1.93,3,Shower
1530451604,58.64,1.38,3,Shower
1530451612,58.71,1.33,3,Shower
1530451620,58.36,1.46,3,Shower
1530451628,58.69,1.98,3,Shower
1530451636,58.37,1.41,3,Shower
1530451644,58.71,2.15,3,Shower
1530451652,58.08,1.35,3,Shower
1530451660,59.19,2.26,3,Shower
1530451668,58.44,2.07,3,Shower
1530451676,58.98,2.18,3,Shower
1530451684,58.64,2.28,3,Shower
1530451692,58.77,1.29,3,Shower
1530451700,59.31,2.24,3,Shower
1530451708,58.7,2.08,3,Shower
1530451716,58.95,2.3,3,Shower
1530451724,58.81,2.41,3,Shower
1530451732,58.52,1.82,3,Shower
1530451740,58.58,2.33,3,Shower
1530451748,59.16,1.42,3,Shower
1530451756,58.89,1.86,3,Shower
1530451764,58.9,1.02,3,Shower
1530451772,58.94,1.88,3,Shower
1530451780,59.21,2.21,3,Shower
1530451788,58.69,1.51,3,Shower
1530451796,58.52,1.52,3,Shower
1530451804,58.88,1.19,3,Shower
1530451812,58.77,2.19,3,Shower
1530451820,58.54,1.38,3,Shower
1530451828,58.19,2.12,3,Shower
1530451836,58.71,2.29,3,Shower
1530451844,58.71,2.1,3,Shower
1530451852,58.54,2.19,3,Shower
1530451860,58.71,1.33,3,Shower
1530451868,58.26,1.25,3,Shower
1530451876,59.33,2.23,3,Shower
1530451884,60.64,0,0,
1530451892,62.61,0,0,
1530451900,59.7,0,0,
1530451908,61.93,0,0,
1530451916,60.35,0,0,
1530451924,61.41,0,0,
1530451932,61.11,0,0,
1530451940,61.37,0,0,
1530451948,61.34,0,0,
1530451956,60.72,0,0,
1530451964,60.51,0,0,
1530451972,60.8,0,0,
1530451980,61.35,0,0,
1530451988,61.02,0,0,
1530451996,60.8,0,0,
1530452004,60.89,0,0,
1530452012,61.49,0,0,
1530452020,60.98,0,0,
1530452028,61,0,0,
1530452036,60.82,0,0,
1530452044,60.76,0,0,
1530452052,60.88,0,0,
1530452060,60.75,0,0,
1530452068,61.3,0,0,
1530452076,60.9,0,0,
1530452084,61.43,0,0,
1530452092,61.36,0,0,
1530452100,61.28,0,0,
1530452108,60.84,0,0,
1530452116,60.72,0,0,
1530452124,61.47,0,0,
1530452132,61.08,0,0,
1530452140,61.08,0,0,
1530452148,60.59,0,0,
1530452156,60.51,0,0,
1530452164,60.84,0,0,
1530452172,60.68,0,0,
1530452180,61,0,0,
1530452188,60.79,0,0,
1530452196,61.33,0,0,
1530452204,61,0,0,
1530452212,60.83,0,0,
1530452220,60.87,0,0,
1530452228,61.24,0,0,
1530452236,60.55,0,0,
1530452244,61.49,0,0,
1530452252,60.58,0,0,
1530452260,61.34,0,0,
1530452268,61.12,0,0,
1530452276,60.84,0,0,
1530452284,61,0,0,
1530452292,60.77,0,0,
1530452300,60.63,0,0,
1530452308,60.72,0,0,
1530452316,61.06,0,0,
1530452324,61.27,0,0,
1530452332,60.85,0,0,
1530452340,60.67,0,0,
1530452348,61.22,0,0,
1530452356,61.34,0,0,
1530452364,61.14,0,0,
1530452372,60.55,0,0,
1530452380,61.13,0,0,
1530452388,61.34,0,0,
1530452396,60.84,0,0,
1530452404,60.95,0,0,
1530452412,60.68,0,0,
1530452420,60.78,0,0,
1530452428,61.4,0,0,
1530452436,61.47,0,0,
1530452444,61.47,0,0,
1530452452,61.25,0,0,
1530452460,61.12,0,0,
1530452468,60.84,0,0,
1530452476,61.44,0,0,
1530452484,61.37,0,0,
1530452492,60.52,0,0,
1530452500,60.74,0,0,
1530452508,60.55,0,0,
1530452516,60.62,0,0,
1530452524,60.51,0,0,
1530452532,61.31,0,0,
1530452540,61.07,0,0,
1530452548,60.72,0,0,
1530452556,60.97,0,0,
1530452564,60.75,0,0,
1530452572,61.05,0,0,
1530452580,60.87,0,0,
1530452588,61.43,0,0,
1530452596,60.58,0,0,
1530452604,61.27,0,0,
1530452612,60.78,0,0,
1530452620,61.28,0,0,
1530452628,60.9,0,0,
1530452636,61.09,0,0,
1530452644,60.53,0,0,
1530452652,61.41,0,0,
1530452660,60.55,0,0,
1530452668,61.08,0,0,
1530452676,60.67,0,0,
1530452684,61.04,0,0,
1530452692,60.76,0,0,
1530452700,61,0,0,
1530452708,60.7,0,0,
1530452716,60.64,0,0,
1530452724,61.48,0,0,
1530452732,61.48,0,0,
1530452740,60.76,0,0,
1530452748,61.18,0,0,
1530452756,61.05,1.85,1,Sink Tap
1530452764,56.8,0.56,1,Sink Tap
1530452772,56.21,0.65,1,Sink Tap
1530452780,59.09,0.67,1,Sink Tap
1530452788,59.98,1.81,1,Sink Tap
1530452796,60.2,0.61,1,Sink Tap
1530452804,59.34,0.9,1,Sink Tap
1530452812,59.73,1.21,1,Sink Tap
1530452820,60.09,1.72,1,Sink Tap
1530452828,59.29,1.54,1,Sink Tap
1530452836,60.19,1.69,1,Sink Tap
1530452844,59.93,1.68,1,Sink Tap
1530452852,59.81,1.38,1,Sink Tap
1530452860,59.73,0.4,1,Sink Tap
1530452868,59.97,0.49,1,Sink Tap
1530452876,59.21,1.49,1,Sink Tap
1530452884,59.3,1.24,1,Sink Tap
1530452892,59.27,1.23,1,Sink Tap
1530452900,60.2,0.83,1,Sink Tap
1530452908,59.37,1.92,1,Sink Tap
1530452916,59.56,1.74,1,Sink Tap
1530452924,59.95,1.95,1,Sink Tap
1530452932,59.99,0.94,1,Sink Tap
1530452940,60.11,0.78,1,Sink Tap
1530452948,59.15,1.18,1,Sink Tap
1530452956,59.63,1.56,1,Sink Tap
1530452964,60.2,1.17,1,Sink Tap
1530452972,60.03,0.64,1,Sink Tap
1530452980,59.36,0.74,1,Sink Tap
1530452988,60.13,1.69,1,Sink Tap
1530452996,59.69,1.25,1,Sink Tap
1530453004,59.42,0.41,1,Sink Tap
1530453012,59.96,0.58,1,Sink Tap
1530453020,58.84,1.5,1,Sink Tap
1530453028,59.86,0.43,1,Sink Tap
1530453036,60.1,1.24,1,Sink Tap
1530453044,59.6,0.42,1,Sink Tap
1530453052,60.25,0.52,1,Sink Tap
1530453060,60.03,1.92,1,Sink Tap
1530453068,59.78,1.15,1,Sink Tap
1530453076,60.07,1.11,1,Sink Tap
1530453084,60.25,1.71,1,Sink Tap
1530453092,59.34,1.18,1,Sink Tap
1530453100,59.12,0.84,1,Sink Tap
1530453108,59.47,1.15,1,Sink Tap
1530453116,60.21,1.68,1,Sink Tap
1530453124,59.63,1.61,1,Sink Tap
1530453132,59.49,1.02,1,Sink Tap
1530453140,60.03,0.27,1,Sink Tap
1530453148,60.28,1.18,1,Sink Tap
1530453156,59.04,0.83,1,Sink Tap
1530453164,59.55,1.75,1,Sink Tap
1530453172,59.39,1.47,1,Sink Tap
1530453180,60.1,1.26,1,Sink Tap
1530453188,59.86,0.62,1,Sink Tap
1530453196,59.69,0.44,1,Sink Tap
1530453204,59.72,1.1,1,Sink Tap
1530453212,60.28,0.52,1,Sink Tap
1530453220,59.31,1.56,1,Sink Tap
1530453228,60.3,0.33,1,Sink Tap
1530453236,59.83,1.62,1,Sink Tap
1530453244,59.42,0.29,1,Sink Tap
1530453252,59.84,1.82,1,Sink Tap
1530453260,60.11,1.52,1,Sink Tap
1530453268,59.77,0.32,1,Sink Tap
1530453276,59.57,1.45,1,Sink Tap
1530453284,59.48,1.92,1,Sink Tap
1530453292,59.32,1.89,1,Sink Tap
1530453300,59.68,0.49,1,Sink Tap
1530453308,60.73,0,0,
1530453316,62.14,0,0,
1530453324,59.55,0,0,
1530453332,62.34,0,0,
1530453340,60.89,0,0,
1530453348,61.29,0,0,
1530453356,61.29,0,0,
1530453364,60.29,0,0,
1530453372,60.98,0,0,
1530453380,61.44,0,0,
1530453388,60.51,0,0,
1530453396,60.95,0,0,
1530453404,61.12,0,0,
1530453412,61.43,0,0,
1530453420,60.69,0,0,
1530453428,61.49,0,0,
1530453436,60.89,0,0,
1530453444,60.78,0,0,
1530453452,60.71,0,0,
1530453460,61.33,0,0,
1530453468,61.17,0,0,
1530453476,60.93,0,0,
1530453484,61.1,0,0,
1530453492,60.87,0,0,
1530453500,61.05,0,0,
1530453508,60.74,0,0,
1530453516,60.72,0,0,
1530453524,61.15,0,0,
1530453532,61.44,0,0,
1530453540,60.8,0,0,
1530453548,61.21,0,0,
1530453556,60.6,0,0,
1530453564,60.65,0,0,
1530453572,61,0,0,
1530453580,61.4,0,0,
1530453588,60.78,0,0,
1530453596,60.72,0,0,
1530453604,60.86,0,0,
1530453612,60.95,0,0,
1530453620,61.49,0,0,
1530453628,60.6,0,0,
1530453636,60.7,0,0,
1530453644,60.71,0,0,
1530453652,61.01,0,0,
1530453660,60.51,0,0,
1530453668,61.2,0,0,
1530453676,60.61,0,0,
1530453684,61.39,0,0,
1530453692,61.05,0,0,
1530453700,60.56,0,0,
1530453708,60.81,0,0,
1530453716,61.19,0,0,
1530453724,61.13,0,0,
1530453732,60.67,0,0,
1530453740,61.09,0,0,
1530453748,60.89,0,0,
1530453756,61.14,0,0,
1530453764,61.42,0,0,
1530453772,60.96,0,0,
1530453780,61.1,0,0,
1530453788,60.76,0,0,
1530453796,60.66,0,0,
1530453804,60.67,0,0,
1530453812,61.25,0,0,
1530453820,60.55,0,0,
1530453828,60.76,0,0,
1530453836,61,0,0,
1530453844,60.89,0,0,
1530453852,61.07,0,0,
1530453860,61.13,0,0,
1530453868,60.54,0,0,
1530453876,61.15,0,0,
1530453884,60.78,0,0,
1530453892,60.75,0,0,
1530453900,61.15,0,0,
1530453908,61.47,0,0,
1530453916,60.65,0,0,
1530453924,61.45,0,0,
1530453932,61.46,0,0,
1530453940,60.89,0,0,
1530453948,61.3,0,0,
1530453956,61.05,0,0,
1530453964,61.32,0,0,
1530453972,61.14,0,0,
1530453980,61.28,0,0,
1530453988,60.66,0,0,
1530453996,60.84,0,0,
1530454004,60.58,0,0,
1530454012,60.51,0,0,
1530454020,61.12,0,0,
1530454028,61.29,0,0,
1530454036,61.28,0,0,
1530454044,60.71,0,0,
1530454052,60.68,0,0,
1530454060,60.7,0,0,
1530454068,61.26,0,0,
1530454076,60.66,0,0,
1530454084,61.46,0,0,
1530454092,60.7,0,0,
1530454100,61.06,0,0,
1530454108,60.84,0,0,
1530454116,60.63,0,0,
1530454124,60.72,0,0,
1530454132,61.19,0,0,
1530454140,60.54,0,0,
1530454148,60.9,0,0,
1530454156,60.55,0,0,
1530454164,61.09,0,0,
1530454172,61.14,0,0,
1530454180,60.53,0,0,
1530454188,60.82,0,0,
1530454196,60.59,0,0,
1530454204,61.09,0,0,
1530454212,60.74,0,0,
1530454220,61.33,0,0,
1530454228,60.97,0,0,
1530454236,60.97,0,0,
1530454244,60.52,0,0,
1530454252,60.58,0,0,
1530454260,60.63,0,0,
1530454268,61.03,0,0,
1530454276,60.98,0,0,
1530454284,61.02,0,0,
1530454292,60.75,0,0,
1530454300,61.47,0,0,
1530454308,60.93,0,0,
1530454316,61.41,0,0,
1530454324,61.09,0,0,
1530454332,60.69,0,0,
1530454340,61.19,0,0,
1530454348,60.96,0,0,
1530454356,61.05,0,0,
1530454364,61.32,0,0,
1530454372,60.69,0,0,
1530454380,61.47,0,0,
1530454388,60.75,0,0,
1530454396,61.17,0,0,
1530454404,60.63,0,0,
1530454412,60.94,0,0,
1530454420,60.52,0,0,
1530454428,60.7,0,0,
1530454436,60.77,0,0,
1530454444,61.32,0,0,
1530454452,60.76,0,0,
1530454460,61.4,0,0,
1530454468,60.55,0,0,
1530454476,60.5,0,0,
1530454484,60.63,0,0,
1530454492,60.61,0,0,
1530454500,60.99,0,0,
1530454508,60.9,0,0,
1530454516,61.17,0,0,
1530454524,61.41,0,0,
1530454532,61.09,0,0,
1530454540,60.56,0,0,
1530454548,60.96,0,0,
1530454556,60.71,0,0,
1530454564,60.5,0,0,
1530454572,60.55,0,0,
1530454580,60.77,0,0,
1530454588,61.45,0,0,
1530454596,61.21,0,0,
1530454604,61.42,0,0,
1530454612,61.47,0,0,
1530454620,61.49,0,0,
1530454628,60.65,0,0,
1530454636,61.28,0,0,
1530454644,60.66,0,0,
1530454652,61.09,0,0,
1530454660,60.69,0,0,
1530454668,61.03,0,0,
1530454676,61.4,0,0,
1530454684,61.06,0,0,
1530454692,60.94,0,0,
1530454700,61.28,0,0,
1530454708,61.02,0,0,
1530454716,60.59,0,0,
1530454724,61.02,0,0,
1530454732,60.78,0,0,
1530454740,60.71,0,0,
1530454748,61.46,0,0,
1530454756,61.09,0,0,
1530454764,61.48,0,0,
1530454772,60.92,0,0,
1530454780,60.74,0,0,
1530454788,61.47,0,0,
1530454796,60.69,0,0,
1530454804,61.45,0,0,
1530454812,60.89,0,0,
1530454820,61.38,0,0,
1530454828,61.08,0,0,
1530454836,60.79,0,0,
1530454844,60.56,0,0,
1530454852,61.24,0,0,
1530454860,61.23,0,0,
1530454868,60.55,0,0,
1530454876,60.55,0,0,
1530454884,61.39,0,0,
1530454892,61.01,0,0,
1530454900,61.06,0,0,
1530454908,60.77,0,0,
1530454916,61.41,0,0,
1530454924,60.84,0,0,
1530454932,60.92,0,0,
1530454940,60.97,0,0,
1530454948,61.05,0,0,
1530454956,60.53,0,0,
1530454964,60.88,0,0,
1530454972,60.62,0,0,
1530454980,61.09,0,0,
1530454988,60.66,0,0,
1530454996,61.1,0,0,
1530455004,60.89,0,0,
1530455012,61.28,0,0,
1530455020,60.91,0,0,
1530455028,61.45,0,0,
1530455036,60.64,0,0,
1530455044,61.07,0,0,
1530455052,61.47,0,0,
1530455060,60.64,0,0,
1530455068,61.03,0,0,
1530455076,60.69,0,0,
1530455084,61.17,0,0,
1530455092,60.62,0,0,
1530455100,61.07,0,0,
1530455108,61,0,0,
1530455116,60.6,0,0,
1530455124,60.82,0,0,
1530455132,60.94,0,0,
1530455140,61.01,0,0,
1530455148,60.56,0,0,
1530455156,60.7,0,0,
1530455164,60.6,0,0,
1530455172,60.88,0,0,
1530455180,61.04,0,0,
1530455188,61.43,0,0,
1530455196,61,0,0,
1530455204,61.07,0,0,
1530455212,61.27,0,0,
1530455220,60.67,0,0,
1530455228,61.14,0,0,
1530455236,60.87,0,0,
1530455244,61.13,0,0,
1530455252,60.86,0,0,
1530455260,61.06,0,0,
1530455268,61.36,0,0,
1530455276,60.78,0,0,
1530455284,60.76,0,0,
1530455292,60.81,0,0,
1530455300,60.6,0,0,
1530455308,61.47,0,0,
1530455316,60.6,0,0,
1530455324,60.52,0,0,
1530455332,60.74,0,0,
1530455340,61.19,0,0,
1530455348,60.75,0,0,
1530455356,61.13,0,0,
1530455364,61.36,0,0,
1530455372,60.81,0,0,
1530455380,61.3,0,0,
1530455388,61.48,0,0,
1530455396,61.28,0,0,
1530455404,61.44,0,0,
1530455412,60.69,0,0,
1530455420,61.04,0,0,
1530455428,60.67,0,0,
1530455436,60.86,0,0,
1530455444,61.41,0,0,
1530455452,61.03,0,0,
1530455460,61.29,0,0,
1530455468,61.38,0,0,
1530455476,60.74,0,0,
1530455484,60.64,0,0,
1530455492,61.12,0,0,
1530455500,60.64,0,0,
1530455508,60.54,0,0,
1530455516,60.96,0,0,
1530455524,60.56,0,0,
1530455532,61.49,0,0,
1530455540,60.65,0,0,
1530455548,60.75,0,0,
1530455556,60.73,0,0,
1530455564,60.77,0,0,
1530455572,60.88,0,0,
1530455580,61.09,0,0,
1530455588,60.59,0,0,
1530455596,61.2,0,0,
1530455604,61.02,0,0,
1530455612,60.88,0,0,
1530455620,60.77,0,0,
1530455628,61.3,0,0,
1530455636,61.29,0,0,
1530455644,60.52,0,0,
1530455652,61.36,0,0,
1530455660,61.12,0,0,
1530455668,60.91,0,0,
1530455676,60.77,0,0,
1530455684,61.43,0,0,
1530455692,61.45,0,0,
1530455700,60.97,0,0,
1530455708,61.23,0,0,
1530455716,60.57,0,0,
1530455724,60.91,0,0,
1530455732,61.05,0,0,
1530455740,60.84,0,0,
1530455748,60.91,0,0,
1530455756,60.97,0,0,
1530455764,60.96,0,0,
1530455772,61.03,0,0,
1530455780,60.84,0,0,
1530455788,61.13,1.85,2,Toilet
1530455796,59.12,1.94,2,Toilet
1530455804,56.99,1.81,2,Toilet
1530455812,55.23,1.65,2,Toilet
1530455820,58.66,1.56,2,Toilet
1530455828,58.59,1.8,2,Toilet
1530455836,59.6,1.66,2,Toilet
1530455844,59.66,1.71,2,Toilet
1530455852,58.64,1.91,2,Toilet
1530455860,59.41,1.6,2,Toilet
1530455868,59.72,1.72,2,Toilet
1530455876,59.44,1.58,2,Toilet
1530455884,59.56,1.71,2,Toilet
1530455892,59.05,1.88,2,Toilet
1530455900,59.67,1.82,2,Toilet
1530455908,59.09,1.82,2,Toilet
1530455916,59.49,1.72,2,Toilet
1530455924,59.5,1.91,2,Toilet
1530455932,59.48,1.88,2,Toilet
1530455940,59.52,1.63,2,Toilet
1530455948,58.81,1.69,2,Toilet
1530455956,59.58,1.88,2,Toilet
1530455964,59.66,1.64,2,Toilet
